Time,Label,Data
1.993537,"/arm/lift_output",0.000000
1.993600,"/arm/lift_enc",0.000000
2.013567,"/arm/lift_output",0.000000
2.013629,"/arm/lift_enc",0.000000
2.033668,"/arm/lift_output",0.000000
2.033731,"/arm/lift_enc",0.000000
2.053663,"/arm/lift_output",0.000000
2.053725,"/arm/lift_enc",0.000000
2.073713,"/arm/lift_output",0.000000
2.073775,"/arm/lift_enc",0.000000
2.093675,"/arm/lift_output",0.000000
2.093741,"/arm/lift_enc",0.000000
2.113615,"/arm/lift_output",0.000000
2.113685,"/arm/lift_enc",0.000000
2.133550,"/arm/lift_output",0.000000
2.133616,"/arm/lift_enc",0.000000
2.153691,"/arm/lift_output",0.000000
2.153755,"/arm/lift_enc",0.000000
2.173713,"/arm/lift_output",0.000000
2.173776,"/arm/lift_enc",0.000000
2.193888,"/arm/lift_output",0.000000
2.193951,"/arm/lift_enc",0.000000
2.213583,"/arm/lift_output",0.000000
2.213652,"/arm/lift_enc",0.000000
2.233681,"/arm/lift_output",0.000000
2.233804,"/arm/lift_enc",0.000000
2.253643,"/arm/lift_output",0.000000
2.253717,"/arm/lift_enc",0.000000
2.273599,"/arm/lift_output",0.000000
2.273662,"/arm/lift_enc",0.000000
2.294014,"/arm/lift_output",0.000000
2.294077,"/arm/lift_enc",0.000000
2.313696,"/arm/lift_output",0.000000
2.313770,"/arm/lift_enc",0.000000
2.333548,"/arm/lift_output",0.000000
2.333613,"/arm/lift_enc",0.000000
2.353904,"/arm/lift_output",0.000000
2.353967,"/arm/lift_enc",0.000000
2.373650,"/arm/lift_output",0.000000
2.373754,"/arm/lift_enc",0.000000
2.393617,"/arm/lift_output",0.000000
2.393731,"/arm/lift_enc",0.000000
2.413608,"/arm/lift_output",0.000000
2.413670,"/arm/lift_enc",0.000000
2.433595,"/arm/lift_output",0.000000
2.433657,"/arm/lift_enc",0.000000
2.453779,"/arm/lift_output",0.000000
2.453842,"/arm/lift_enc",0.000000
2.473707,"/arm/lift_output",0.000000
2.473771,"/arm/lift_enc",0.000000
2.493897,"/arm/lift_output",0.000000
2.493969,"/arm/lift_enc",0.000000
2.513597,"/arm/lift_output",0.000000
2.513659,"/arm/lift_enc",0.000000
2.533574,"/arm/lift_output",0.000000
2.533638,"/arm/lift_enc",0.000000
2.553784,"/arm/lift_output",0.000000
2.553892,"/arm/lift_enc",0.000000
2.573776,"/arm/lift_output",0.000000
2.573839,"/arm/lift_enc",0.000000
2.593577,"/arm/lift_output",0.000000
2.593638,"/arm/lift_enc",0.000000
2.613540,"/arm/lift_output",0.000000
2.613603,"/arm/lift_enc",0.000000
2.633646,"/arm/lift_output",0.000000
2.633709,"/arm/lift_enc",0.000000
2.653558,"/arm/lift_output",0.000000
2.653620,"/arm/lift_enc",0.000000
2.673668,"/arm/lift_output",0.000000
2.673736,"/arm/lift_enc",0.000000
2.693645,"/arm/lift_output",0.000000
2.693871,"/arm/lift_enc",0.000000
2.713521,"/arm/lift_output",0.000000
2.713583,"/arm/lift_enc",0.000000
2.733526,"/arm/lift_output",0.000000
2.733723,"/arm/lift_enc",0.000000
2.753564,"/arm/lift_output",0.000000
2.753627,"/arm/lift_enc",0.000000
2.773697,"/arm/lift_output",0.000000
2.773764,"/arm/lift_enc",0.000000
2.793654,"/arm/lift_output",0.000000
2.793717,"/arm/lift_enc",0.000000
2.813577,"/arm/lift_output",0.000000
2.813642,"/arm/lift_enc",0.000000
2.833611,"/arm/lift_output",0.000000
2.833674,"/arm/lift_enc",0.000000
2.853684,"/arm/lift_output",0.000000
2.853756,"/arm/lift_enc",0.000000
2.873646,"/arm/lift_output",0.000000
2.873708,"/arm/lift_enc",0.000000
2.893628,"/arm/lift_output",0.000000
2.893694,"/arm/lift_enc",0.000000
2.913560,"/arm/lift_output",0.000000
2.913735,"/arm/lift_enc",0.000000
2.933647,"/arm/lift_output",0.000000
2.933712,"/arm/lift_enc",0.000000
2.953700,"/arm/lift_output",0.000000
2.953763,"/arm/lift_enc",0.000000
2.973639,"/arm/lift_output",0.000000
2.973709,"/arm/lift_enc",0.000000
2.993686,"/arm/lift_output",0.000000
2.993746,"/arm/lift_enc",0.000000
3.013608,"/arm/lift_output",0.000000
3.013672,"/arm/lift_enc",0.000000
3.033601,"/arm/lift_output",0.000000
3.033716,"/arm/lift_enc",0.000000
3.053558,"/arm/lift_output",0.000000
3.053626,"/arm/lift_enc",0.000000
3.073585,"/arm/lift_output",0.000000
3.073649,"/arm/lift_enc",0.000000
3.093655,"/arm/lift_output",0.000000
3.093722,"/arm/lift_enc",0.000000
3.113689,"/arm/lift_output",0.000000
3.113752,"/arm/lift_enc",0.000000
3.133774,"/arm/lift_output",0.000000
3.133841,"/arm/lift_enc",0.000000
3.153660,"/arm/lift_output",0.000000
3.153729,"/arm/lift_enc",0.000000
3.173706,"/arm/lift_output",0.000000
3.173782,"/arm/lift_enc",0.000000
3.193594,"/arm/lift_output",0.000000
3.193657,"/arm/lift_enc",0.000000
3.213709,"/arm/lift_output",0.000000
3.213777,"/arm/lift_enc",0.000000
3.233599,"/arm/lift_output",0.000000
3.233666,"/arm/lift_enc",0.000000
3.253564,"/arm/lift_output",0.000000
3.253627,"/arm/lift_enc",0.000000
3.273642,"/arm/lift_output",0.000000
3.273709,"/arm/lift_enc",0.000000
3.293689,"/arm/lift_output",0.000000
3.293751,"/arm/lift_enc",0.000000
3.313624,"/arm/lift_output",0.000000
3.313690,"/arm/lift_enc",0.000000
3.333612,"/arm/lift_output",0.000000
3.333675,"/arm/lift_enc",0.000000
3.353638,"/arm/lift_output",0.000000
3.353701,"/arm/lift_enc",0.000000
3.373881,"/arm/lift_output",0.000000
3.373943,"/arm/lift_enc",0.000000
3.393951,"/arm/lift_output",0.000000
3.394015,"/arm/lift_enc",0.000000
3.413714,"/arm/lift_output",0.000000
